customer_id,first_name,last_name,email,phone,home_club_id,membership_tier,member_since,lifetime_spend,total_visits,avg_basket_size,last_visit_date,spend_grocery,spend_fresh_produce,spend_meat_seafood,spend_bakery,spend_frozen_foods,spend_beverages,spend_household,spend_electronics,spend_health_beauty,spend_home_garden,spend_apparel,spend_gas_station
BJ-0101609,James,Davis,tyler86@example.org,346.385.9026x2976,1023,Club,2025-06-11,3033.19,19,159.64,2026-01-15,530.17,212.88,345.55,204.34,237.21,329.59,393.84,268.91,193.22,161.47,76.99,197.51
BJ-0101610,Kayla,Fernandez,msmith@example.com,+1-782-846-8967x016,1013,Business,2024-02-14,15650.27,140,111.79,2026-01-02,2287.06,1191.76,1794.99,989.66,1147.77,2074.9,2035.88,1390.13,989.81,497.18,334.55,578.77
BJ-0101611,Travis,Sutton,moorepenny@example.com,(731)425-2423,1004,Club,2021-11-03,9407.25,82,114.72,2025-10-07,2219.03,540.37,795.86,366.72,704.22,1012.05,1436.27,602.03,379.46,490.89,380.1,510.77
BJ-0101612,Mariah,Smith,julie89@example.com,+1-561-772-1505x205,1018,Inner Circle,2018-02-25,62084.93,260,238.79,2026-01-13,8923.63,5832.07,6171.82,3562.54,3817.33,7634.16,9003.66,3492.78,3894.08,2023.1,1446.27,3260.0
BJ-0101613,Jennifer,Robertson,samantha05@example.net,+1-634-623-2210x912,1022,Inner Circle,2016-06-11,46322.75,674,68.73,2025-12-24,10761.48,4480.36,3933.22,1838.6,3521.95,5291.95,4412.98,3520.03,1751.33,2037.79,1387.54,2899.01
BJ-0101614,Daniel,Olsen,campbellanthony@example.net,383.343.7798x2402,1001,Club,2025-07-01,2449.01,13,188.39,2025-12-28,526.03,152.53,340.4,116.89,147.19,317.87,352.13,247.52,153.96,93.1,76.23,105.74
BJ-0101615,Jeremy,Robinson,shawdenise@example.org,+1-796-924-2657x89635,1014,Club,2023-03-10,17534.1,53,330.83,2026-01-06,2836.34,1594.3,2768.21,671.48,1925.28,1482.42,2852.27,1834.23,1086.35,593.78,447.91,772.83
BJ-0101616,Sherry,Reed,robertsaunders@example.com,788.323.7254x42253,1008,Club,2023-04-24,8836.41,72,122.73,2025-09-05,1973.33,829.74,1370.19,310.71,689.09,1214.21,815.5,610.36,485.85,459.68,203.6,310.52
BJ-0101617,Alicia,Hawkins,angelarivera@example.org,955-838-8287x204,1011,Club,2021-05-23,24724.18,34,727.18,2026-01-04,6651.36,1766.8,3631.94,966.3,2129.15,2730.67,2468.01,1832.84,1019.98,1277.27,860.43,1251.67
BJ-0101618,Nicholas,Williams,amberbooker@example.com,587-312-0753x13685,1004,Inner Circle,2019-09-23,48709.89,226,215.53,2026-01-02,8434.59,4078.6,7207.5,2652.88,4459.54,3966.95,5707.53,4610.55,2062.5,2023.39,1625.66,3050.54
BJ-0101619,Derek,Anderson,castillokenneth@example.org,843-601-0614x452,1012,Inner Circle,2018-07-06,36891.42,331,111.45,2026-01-13,9535.97,3369.86,4059.43,1294.42,3405.48,4332.63,5295.21,2147.03,1958.04,1460.02,1369.2,2224.34
BJ-0101620,Joseph,Harris,larsoncheryl@example.com,415-833-3497,1002,Club,2022-10-25,8916.14,74,120.49,2026-01-04,1726.43,889.06,1305.27,559.95,592.81,946.2,1282.73,641.19,573.58,444.21,209.68,380.06
BJ-0101621,Christopher,Brady,latoyaturner@example.com,399-975-8586x1888,1002,Club,2025-04-06,1410.79,22,64.13,2026-01-05,311.18,108.06,190.28,68.85,146.5,173.51,218.61,96.55,56.73,61.52,55.49,54.84
BJ-0101622,Jennifer,Arias,darrellarmstrong@example.org,594.537.6382x7490,1011,Club,2023-08-12,4260.56,37,115.15,2025-12-23,1104.84,455.17,374.5,231.67,248.22,566.93,511.52,453.45,177.11,138.67,170.74,289.05
BJ-0101623,Jermaine,Guzman,angela70@example.com,931.648.3687x477,1013,Business,2018-12-30,74253.63,427,173.9,2025-12-27,13465.9,7200.52,7908.08,3800.54,6321.06,8676.01,8385.33,7727.34,3644.48,2165.12,1663.8,5123.88
BJ-0101624,Richard,Jenkins,richard07@example.com,001-822-482-1282x193,1003,Inner Circle,2014-02-17,180276.39,308,585.31,2025-12-22,41119.29,14911.77,29448.35,8639.25,17389.99,21075.75,25395.5,16931.46,6375.47,9208.6,7279.93,9144.92
BJ-0101625,Kathryn,Anderson,jeanette39@example.org,804.859.6920,1015,Club,2023-06-16,7800.92,59,132.22,2026-01-14,1215.02,572.6,1032.31,382.11,545.73,558.24,734.65,482.87,534.23,388.54,183.93,400.6
BJ-0101626,Paige,Daniels,codyharris@example.net,735-384-9811x846,1011,Business,2023-05-03,21219.11,136,156.02,2026-01-02,3344.46,1504.5,2582.82,1009.99,2211.62,2885.93,2456.96,2166.72,793.62,923.11,816.21,1053.57
BJ-0101627,David,Salas,taylorfleming@example.com,001-704-783-6481x16595,1015,Inner Circle,2015-11-26,37988.99,535,71.01,2025-12-29,9958.02,3355.12,3398.3,2424.05,4056.43,3694.17,4180.74,3283.3,2638.07,1954.5,1444.8,1586.42
BJ-0101628,Charles,Wright,sandraclark@example.com,865.997.2767,1018,Inner Circle,2020-12-04,39789.21,245,162.4,2025-09-01,7003.51,2604.54,5260.71,2232.01,3321.39,3033.25,4160.32,2752.83,1829.49,1813.82,1201.54,2741.22
BJ-0101629,Jason,Kramer,xjones@example.com,274-691-9538,1009,Club,2023-06-08,8320.45,45,184.9,2026-01-01,1415.78,739.88,1316.53,537.12,708.69,1135.45,1194.06,710.15,308.08,346.5,248.45,380.11
BJ-0101630,Melissa,Lee,fraziertracy@example.com,350-701-1139,1002,Club,2021-12-13,4507.68,84,53.66,2026-01-14,1050.48,389.49,650.53,262.12,490.28,603.51,529.26,260.51,210.25,151.82,107.11,297.86
BJ-0101631,Kyle,White,robertking@example.net,(814)399-0108,1004,Business,2020-07-08,37244.55,273,136.43,2026-01-20,8314.64,3655.55,5813.31,1810.83,3293.71,3066.03,6211.71,4024.15,1933.73,1619.89,1123.69,1305.73
BJ-0101632,Lori,Morrow,bpadilla@example.com,+1-899-915-7380x6799,1016,Club,2025-01-20,2471.0,19,130.05,2026-01-02,565.85,229.18,389.44,159.75,147.13,273.01,293.31,221.35,161.09,70.02,52.46,91.89
BJ-0101633,Hunter,Johnson,zwilson@example.org,001-937-426-4320x58699,1004,Inner Circle,2022-01-18,32426.19,238,136.24,2025-09-20,5596.84,3439.14,5326.97,1789.37,2491.87,4008.06,2792.94,3502.56,1597.87,1188.12,767.39,2218.96
BJ-0101634,Christine,Harrison,michael79@example.org,(377)901-1549,1005,Club,2025-07-13,2159.28,22,98.15,2026-01-18,470.78,139.11,351.94,99.41,190.92,154.08,259.22,195.51,104.37,89.31,54.05,102.04
BJ-0101635,Lindsey,Cross,lsmith@example.com,556.788.8861x08597,1001,Business,2023-06-18,20494.8,117,175.17,2025-12-28,3647.17,1356.08,3269.63,1211.33,1419.71,2458.8,2754.89,1502.6,1116.7,876.43,649.79,1088.43
BJ-0101636,Timothy,Greer,maria36@example.com,870-626-3276x765,1017,Club,2023-07-23,5969.44,37,161.34,2026-01-20,899.98,400.94,524.97,410.64,526.27,491.09,856.22,497.8,299.66,319.82,214.14,353.23
BJ-0101637,Diana,Hughes,lori47@example.net,455-634-7450,1007,Inner Circle,2022-11-17,20542.54,186,110.44,2025-10-10,5421.27,1336.38,3199.39,1286.05,1799.04,2295.16,2849.9,1754.06,1326.06,847.89,667.39,745.42
BJ-0101638,Scott,Jackson,hansenjoshua@example.net,296.953.9450x37548,1010,Club,2021-03-03,13093.63,85,154.04,2026-01-01,1914.08,1210.85,1901.07,504.81,1331.5,985.46,1585.58,1091.01,475.12,390.75,398.88,600.92
BJ-0101639,Amanda,Gonzalez,sara93@example.org,001-591-936-9648x0407,1014,Business,2022-04-03,66304.63,247,268.44,2026-01-02,10484.7,3773.84,5716.84,3608.28,5517.23,4703.5,5887.74,7425.21,4559.96,2091.8,1620.89,4409.64
BJ-0101640,Nancy,Miller,griffithpaul@example.org,001-940-851-0265x838,1004,Business,2019-09-23,58279.07,331,176.07,2025-12-16,10912.13,5262.19,6566.95,2986.15,6049.3,5774.26,9010.38,6397.12,2889.01,3063.78,1595.89,2045.61
BJ-0101641,Sandra,Mcdonald,yadams@example.com,(403)232-7399x74159,1018,Club,2022-01-31,8347.07,56,149.05,2026-01-17,1980.0,809.37,1045.56,383.71,892.91,611.5,950.82,778.98,552.47,251.07,290.8,434.45
BJ-0101642,Justin,Cabrera,wileyandrew@example.net,960.978.1951x6484,1016,Club,2024-08-06,7469.71,27,276.66,2026-01-13,1226.91,720.32,829.9,335.13,586.29,672.01,783.19,739.72,444.32,232.02,244.74,347.98
BJ-0101643,April,Forbes,simmonsjoseph@example.org,475-947-8935x05260,1006,Inner Circle,2020-11-04,30288.11,235,128.89,2026-01-05,8081.21,3056.96,4286.1,1424.26,2089.58,2846.57,2857.29,1864.88,1669.14,1538.39,699.27,1415.41
BJ-0101644,Allison,Cook,fbrown@example.net,001-481-529-2361x391,1013,Inner Circle,2014-05-28,41453.45,617,67.19,2026-01-03,8554.64,3253.46,5701.52,2863.53,2941.9,4671.13,4718.16,4641.63,2830.64,1269.11,1718.06,2522.01
BJ-0101645,Carmen,Chapman,susan13@example.org,768.370.5807x9106,1016,Club,2023-07-07,5648.49,31,182.21,2025-12-29,1280.08,447.46,927.08,321.82,426.59,403.72,833.48,354.12,380.3,310.21,146.66,220.0
BJ-0101646,Joseph,Crawford,wrose@example.net,+1-847-784-8303x48573,1017,Business,2025-02-22,9093.76,64,142.09,2026-01-15,2145.24,683.32,1422.72,330.04,760.58,749.09,898.96,780.68,416.25,371.5,249.34,463.12
BJ-0101647,Adrian,Carter,christine72@example.net,8906317883,1001,Inner Circle,2021-12-21,15135.42,141,107.34,2026-01-11,2784.56,1069.74,2063.35,960.52,901.3,1175.99,1740.19,1221.78,739.11,694.44,345.56,791.82
BJ-0101648,Ronnie,Manning,julie84@example.com,908-789-5930x320,1004,Club,2022-04-13,11847.38,134,88.41,2026-01-19,2850.93,939.16,1435.81,447.65,1012.51,1495.0,1968.96,928.37,595.19,349.89,441.64,711.83
BJ-0101649,Mallory,Moore,martinezmichael@example.org,+1-502-799-9663x3092,1006,Club,2023-03-26,5005.53,93,53.82,2026-01-16,764.19,359.06,782.15,202.55,386.7,429.31,479.41,318.55,236.15,252.77,206.69,275.38
BJ-0101650,Joseph,Smith,anthonyharper@example.net,354-402-7320,1019,Club,2025-04-20,2529.08,25,101.16,2026-01-02,492.53,207.0,285.83,126.31,269.05,349.18,289.25,172.87,95.44,130.08,99.35,128.39
BJ-0101651,Michael,Davis,adam42@example.org,382-206-8204,1002,Inner Circle,2024-06-13,9412.63,63,149.41,2026-01-09,1775.94,984.48,859.88,466.61,662.55,1243.77,1428.1,1045.94,368.74,469.72,222.54,380.51
BJ-0101652,Brian,Yu,alyssa73@example.net,(577)397-3982x455,1005,Business,2022-08-03,22610.61,285,79.34,2026-01-18,4464.78,2378.49,2020.55,1055.89,1917.77,1668.01,2176.32,2399.5,933.52,1216.6,520.44,1494.28
BJ-0101653,Eric,Thomas,kathyberg@example.com,329-751-8525x576,1009,Club,2022-12-05,3131.87,50,62.64,2025-12-24,593.54,220.06,486.6,201.53,200.2,379.28,381.68,327.71,139.65,95.42,118.42,204.8
BJ-0101654,John,Giles,andrewsjessica@example.net,344-787-6150x48849,1020,Club,2025-07-31,2136.7,11,194.25,2026-01-08,592.54,167.0,318.84,87.43,165.57,255.04,216.66,157.92,116.95,101.18,60.88,102.96
BJ-0101655,Derek,Scott,cjoseph@example.org,307-269-5559x35588,1008,Inner Circle,2022-11-24,38644.11,91,424.66,2026-01-06,6511.31,3701.05,6196.12,1356.05,3367.85,4686.08,6190.96,2939.72,2579.51,1975.31,1237.75,1700.07
BJ-0101656,Elizabeth,Griffin,kevin77@example.com,659-525-4123x872,1009,Inner Circle,2020-02-24,43275.52,205,211.1,2026-01-12,12068.17,3014.43,5650.98,2203.38,3169.31,4300.92,6298.7,3428.52,2282.21,1789.99,1413.37,1955.7
BJ-0101657,Benjamin,Snyder,morgan59@example.com,+1-449-567-4166,1016,Club,2023-06-20,5185.23,41,126.47,2026-01-05,1329.06,478.58,477.77,362.59,469.09,508.46,821.12,302.46,311.67,166.05,169.05,198.89
BJ-0101658,Robert,Bruce,mooremichael@example.org,902-476-7490x64122,1014,Club,2024-06-10,11292.72,50,225.85,2026-01-01,2197.32,861.12,1759.55,733.1,1214.06,1441.08,1069.47,674.44,418.33,626.13,355.99,440.77
BJ-0101659,James,Brown,lisa13@example.com,570-605-4558,1004,Business,2023-06-28,23336.18,148,157.68,2026-01-02,5522.99,2507.06,3652.29,1138.55,1713.13,2955.47,2362.4,2244.24,1499.0,1208.3,494.43,1225.04
BJ-0101660,Matthew,Rivas,hsolis@example.com,+1-733-257-6680,1004,Club,2022-10-26,7278.81,94,77.43,2026-01-09,1861.52,771.04,646.99,384.68,578.96,709.81,838.54,624.46,287.93,381.38,238.15,343.19
BJ-0101661,Beverly,Johnson,dmalone@example.com,417.315.5785,1025,Club,2022-07-24,5109.34,86,59.41,2026-01-15,1403.86,457.72,678.69,197.72,552.01,644.92,643.98,373.79,328.78,184.77,165.44,214.38
BJ-0101662,Brandy,Walker,xeaton@example.net,+1-731-760-8988x85010,1003,Club,2024-03-07,5714.19,30,190.47,2026-01-08,1056.08,588.53,519.24,316.23,447.94,448.12,724.52,485.32,275.61,168.85,144.82,280.94
BJ-0101663,Carla,Davis,maureen20@example.org,(240)409-3339x6379,1013,Club,2025-01-01,1739.49,13,133.81,2026-01-07,410.99,142.74,162.7,62.01,158.43,197.09,266.0,171.68,114.31,62.95,51.62,64.65
BJ-0101664,Pamela,Daniels,pstone@example.org,+1-389-838-4478,1016,Club,2025-08-08,925.81,6,154.3,2026-01-10,160.1,86.57,88.96,41.34,61.17,126.34,147.61,97.2,63.52,41.8,36.84,41.86
BJ-0101665,John,Macias,jocelynstephens@example.com,212.642.6647x42644,1002,Club,2024-12-01,1030.8,17,60.64,2026-01-03,226.26,67.3,124.4,41.09,64.6,126.71,120.62,57.73,37.83,52.46,35.06,66.55
BJ-0101666,Katie,Hubbard,bgreene@example.com,679.658.1877,1001,Business,2021-10-04,22166.1,319,69.49,2026-01-07,3512.46,1254.11,3294.1,1476.28,1641.13,2049.39,2820.15,2078.63,1278.28,1087.77,518.55,1179.09
BJ-0101667,Paul,Griffin,torresstephanie@example.com,+1-439-595-3155x664,1019,Club,2024-02-06,5226.38,34,153.72,2025-12-27,889.53,473.33,841.18,320.14,469.67,460.3,736.95,394.25,194.86,181.37,152.47,365.24
BJ-0101668,Elijah,Gray,bradfordsheila@example.com,496-566-8118x229,1012,Club,2024-02-17,8274.2,37,223.63,2025-12-22,1320.6,845.87,1336.5,357.19,615.99,1122.59,1378.72,673.49,299.6,447.81,178.17,385.22
BJ-0101669,Theresa,Brewer,patrick72@example.org,8373337840,1008,Inner Circle,2022-01-12,13767.55,199,69.18,2026-01-10,2438.45,976.77,2240.13,814.46,1487.6,1518.54,2205.6,1416.63,962.69,579.43,490.38,559.29
BJ-0101670,Samantha,Mann,tyler30@example.com,759-765-7657x86800,1009,Inner Circle,2016-07-01,58350.85,528,110.51,2026-01-03,8848.66,4735.41,7625.68,3782.86,4233.02,6399.72,5227.21,6252.66,2964.84,2046.51,1793.0,3025.65
BJ-0101671,Sabrina,Walsh,qpearson@example.net,694-836-3270x561,1007,Club,2021-05-22,12484.69,112,111.47,2026-01-13,3224.63,856.24,1430.96,837.41,1100.14,879.38,1304.62,1225.82,459.71,696.72,497.59,534.77
BJ-0101672,Lauren,Thompson,carterchristopher@example.net,767.247.1520x35191,1004,Club,2022-10-30,10395.43,78,133.27,2026-01-17,2321.6,774.4,1074.12,668.21,1117.74,1240.88,1014.32,635.88,559.98,451.26,357.85,693.54
BJ-0101673,Courtney,Young,natasha85@example.org,+1-814-832-2987,1021,Club,2025-01-27,3204.92,15,213.66,2026-01-03,696.59,348.72,470.72,163.52,185.63,371.83,337.67,231.28,114.39,139.78,86.77,222.37
BJ-0101674,Melissa,Powers,chandavid@example.org,+1-210-260-8917,1005,Club,2024-08-08,5858.82,14,418.49,2025-12-28,1028.66,360.37,702.36,395.1,361.19,589.47,638.96,447.18,363.26,235.41,203.06,404.42
BJ-0101675,Christopher,Adams,pmccullough@example.com,001-265-499-0527,1014,Club,2022-11-14,14809.77,13,1139.21,2025-08-12,3214.91,1642.46,2373.7,945.38,857.82,1431.07,1957.21,1261.95,914.13,791.65,555.81,632.48
BJ-0101676,Cody,Wilson,jason83@example.org,407-375-1306x1092,1005,Club,2022-10-23,7338.78,102,71.95,2026-01-09,1078.75,806.77,1109.6,396.27,730.98,943.36,920.89,591.83,472.03,382.14,173.17,490.04
BJ-0101677,Karl,Lara,madelinerodriguez@example.com,620.543.1927,1005,Club,2023-01-23,3452.53,112,30.83,2026-01-08,898.27,236.44,391.86,153.06,240.77,478.25,363.48,305.16,210.91,100.73,136.42,139.31
BJ-0101678,Ronald,Bell,thompsonjames@example.org,(955)480-6247x55526,1021,Business,2024-06-14,23377.74,123,190.06,2025-08-20,4483.58,1730.05,3704.94,1516.27,1696.43,1885.75,3654.78,2105.58,1074.44,1054.29,523.43,973.79
BJ-0101679,Richard,Snow,thomasjennifer@example.org,2057687069,1007,Club,2025-07-10,3557.76,12,296.48,2026-01-11,709.51,364.84,552.46,141.36,269.9,299.64,564.91,349.43,194.67,164.38,143.01,162.29
BJ-0101680,Chad,Thompson,atkinsonshawn@example.net,+1-632-735-3933x054,1017,Club,2023-05-14,6581.92,42,156.71,2025-12-24,1428.23,489.76,933.19,318.57,483.24,749.75,741.55,518.97,394.13,341.56,198.32,350.66
BJ-0101681,Robert,Kennedy,kempbonnie@example.org,(618)830-2426,1019,Club,2025-11-23,545.33,4,136.33,2026-01-17,122.61,36.0,47.15,20.51,33.84,46.79,66.96,37.63,30.25,30.51,17.16,33.53
BJ-0101682,Courtney,Sutton,berrydouglas@example.org,511-654-8805x1093,1025,Club,2024-10-20,1220.33,18,67.8,2026-01-14,212.45,133.78,140.49,48.04,108.87,128.17,108.91,99.29,69.74,42.12,28.82,79.65
BJ-0101683,John,Hooper,kathrynsmith@example.com,001-654-537-0098x416,1012,Inner Circle,2018-10-01,35565.99,305,116.61,2026-01-01,5204.03,2457.76,3165.75,2247.26,2022.38,3936.13,5406.96,3773.99,1754.5,1614.19,1457.3,2080.84
BJ-0101684,Danielle,Thomas,vsmith@example.com,301.925.9283x397,1022,Club,2023-04-23,8966.56,59,151.98,2026-01-04,1457.58,581.05,1434.73,365.99,696.09,1193.06,778.37,818.84,423.86,278.12,295.16,466.01
BJ-0101685,Neil,Rice,cgray@example.com,3592173930,1012,Inner Circle,2021-10-03,19954.59,258,77.34,2026-01-16,3276.12,1923.07,1747.56,930.16,1652.01,1435.88,1963.74,1473.83,1384.6,994.24,771.34,1164.61
BJ-0101686,Patricia,Lawrence,jobrien@example.org,617.693.6470,1005,Inner Circle,2022-04-13,11525.1,106,108.73,2026-01-12,2117.57,695.64,1744.8,552.33,1101.47,1032.59,1550.93,667.78,446.15,440.34,307.07,545.93
BJ-0101687,Jennifer,Soto,maria59@example.org,(970)776-5094x620,1024,Club,2021-04-08,12377.36,95,130.29,2026-01-01,1988.01,818.86,1951.27,696.39,1242.18,1059.5,1402.13,749.3,821.18,678.01,482.8,622.6
BJ-0101688,Jennifer,Cole,robertwolf@example.net,+1-361-618-6801x09360,1007,Club,2023-03-07,2754.49,78,35.31,2026-01-10,689.04,288.53,287.6,111.59,207.49,273.88,393.77,271.16,191.29,106.3,81.13,148.67
BJ-0101689,Angela,Valdez,williamsjames@example.org,662.980.5877x7701,1008,Club,2025-04-10,2658.0,20,132.9,2025-12-22,561.54,268.9,290.82,171.49,265.37,294.1,279.57,277.02,95.82,118.52,99.5,138.19
BJ-0101690,David,Benjamin,hartronald@example.net,001-396-446-0773x59569,1011,Inner Circle,2015-08-31,70245.9,394,178.29,2026-01-02,16509.97,5721.6,9545.87,4658.59,5374.4,8991.06,6072.04,7287.95,2720.88,2599.12,2232.58,4056.79
BJ-0101691,Lisa,Richard,michealallen@example.net,001-974-789-2500,1006,Club,2021-10-19,13612.61,44,309.38,2026-01-01,3131.86,1202.93,1424.85,602.59,1094.73,1802.18,1806.08,1139.38,734.93,698.95,479.65,918.31
BJ-0101692,Joseph,Cochran,mfowler@example.com,+1-918-621-7748,1002,Club,2021-08-01,11409.38,70,162.99,2026-01-05,2244.09,893.99,1223.16,660.02,915.86,1512.22,1031.3,901.28,709.19,477.45,471.07,469.14
BJ-0101693,Nathaniel,Mercer,diamond43@example.net,756.499.9712,1009,Inner Circle,2020-01-17,25478.59,291,87.56,2026-01-09,6589.69,2054.35,2168.48,940.73,2051.91,2841.55,4037.56,2827.86,1766.0,1111.4,554.17,1082.12
BJ-0101694,Cheryl,Brown,bmcclain@example.net,001-812-567-1919,1013,Inner Circle,2023-05-01,11587.32,115,100.76,2026-01-16,2252.34,827.07,1398.87,469.67,778.23,841.23,1373.68,1107.87,610.83,496.61,352.82,642.74
BJ-0101695,Benjamin,Burton,kathymendoza@example.org,5567828753,1017,Business,2019-09-28,38755.16,374,103.62,2025-12-29,7046.89,3645.66,4658.25,2676.33,3931.02,4923.69,5171.87,2188.55,2484.74,1112.68,913.44,2494.03
BJ-0101696,Hannah,Brown,kimberly74@example.com,511.428.2699x34517,1010,Club,2025-04-08,1748.88,27,64.77,2025-12-27,485.78,106.33,247.59,119.9,134.55,163.28,246.8,137.3,74.34,56.88,43.8,104.32
BJ-0101697,Jeffrey,Alexander,vdixon@example.org,994.975.0557,1023,Business,2024-06-16,2949.86,110,26.82,2025-12-26,758.14,184.03,418.81,132.74,292.95,208.27,342.51,168.75,201.69,83.87,71.57,158.92
BJ-0101698,Stephen,Harris,elizabethlewis@example.net,435-238-1157x50927,1004,Inner Circle,2023-06-05,20151.91,116,173.72,2026-01-07,5495.83,1800.88,1959.25,751.47,1398.42,1661.44,2672.06,1916.13,708.55,812.31,686.83,841.36
BJ-0101699,Jessica,Lopez,shannon56@example.org,+1-743-739-1686x708,1009,Club,2024-02-24,8755.55,47,186.29,2025-10-09,1690.05,941.89,1240.04,329.11,947.63,716.13,1064.97,942.87,560.34,364.69,221.91,462.5
BJ-0101700,Joseph,Schroeder,joseph10@example.net,504-727-9749,1025,Club,2021-02-19,12472.51,92,135.57,2026-01-08,2539.68,786.09,1598.0,690.86,864.19,1556.54,1178.11,1049.09,725.84,368.41,472.52,569.31
BJ-0101701,Danny,Rosario,rosaleslauren@example.net,+1-596-799-1329,1003,Club,2022-06-12,11148.64,20,557.43,2026-01-08,2338.88,985.54,1767.54,662.45,1189.93,1211.46,1100.23,778.09,459.04,416.81,345.92,490.07
BJ-0101702,Jason,Parker,garciamark@example.com,6344756016,1007,Club,2023-04-18,6597.09,69,95.61,2026-01-19,1437.62,636.66,785.1,306.14,708.05,804.62,876.91,493.73,290.44,231.28,208.33,432.89
BJ-0101703,Shelley,Kerr,robert20@example.org,635-246-9223,1009,Club,2022-12-22,10179.12,41,248.27,2025-09-07,2157.61,814.12,1498.48,656.33,982.11,1380.85,1521.87,826.89,576.0,428.77,330.54,675.38
BJ-0101704,Karen,Sanchez,jeremy66@example.org,+1-254-970-0603x981,1005,Inner Circle,2019-12-09,33035.07,249,132.67,2026-01-16,6532.01,2607.37,4530.1,1276.06,3025.51,3361.46,3351.17,3289.64,1704.35,1588.25,1332.37,1564.84
BJ-0101705,Daniel,Lee,charleschen@example.net,820-322-4175,1002,Club,2023-12-11,4800.88,44,109.11,2026-01-14,1055.81,485.76,420.38,237.48,465.29,451.08,420.09,427.84,188.22,184.15,200.68,234.91
BJ-0101706,Catherine,Graham,ricestephanie@example.com,313-733-6650x285,1022,Club,2022-12-20,8953.95,80,111.92,2025-12-23,1833.4,862.11,768.57,560.17,838.3,851.69,1065.76,665.19,477.69,277.96,346.9,463.2
BJ-0101707,Natasha,Arnold,glucas@example.net,(378)329-0524x922,1002,Club,2025-07-30,960.99,7,137.28,2026-01-11,215.88,78.46,160.86,39.88,98.04,75.6,95.22,69.71,63.0,38.86,28.17,50.14
BJ-0101708,Justin,Hudson,william41@example.com,3136856993,1008,Club,2024-04-08,12076.61,14,862.62,2025-12-25,3319.04,871.34,1983.55,772.53,1224.41,907.14,1968.6,1243.65,712.04,381.38,360.13,777.83
BJ-0101709,Eric,Bullock,lorijohnson@example.com,802-809-8446x9888,1009,Club,2025-04-29,610.34,6,101.72,2026-01-03,161.82,53.16,92.91,35.61,38.79,81.46,88.09,35.4,33.75,25.29,23.83,23.98
BJ-0101710,Charles,Daniels,zlopez@example.net,636-375-9164,1006,Club,2022-11-15,11380.05,75,151.73,2025-09-07,2763.77,894.45,1142.56,556.88,681.62,1570.96,1019.24,765.94,568.79,616.06,281.7,557.53
BJ-0101711,James,Hernandez,castroanthony@example.org,830-485-2315,1009,Inner Circle,2026-01-03,199.64,3,66.55,2026-01-19,46.99,13.54,24.79,10.84,18.64,15.14,29.51,21.47,8.77,7.72,7.31,8.72
BJ-0101712,Isaac,King,acostadylan@example.net,001-646-426-7132x0253,1009,Inner Circle,2024-09-12,7642.25,41,186.4,2025-12-29,1171.49,512.55,864.2,380.96,730.49,780.21,673.44,751.4,409.99,415.0,262.44,410.29
BJ-0101713,Lauren,Li,tcruz@example.org,+1-939-487-6674x087,1003,Club,2022-04-06,7038.34,104,67.68,2026-01-03,1703.55,413.36,633.73,403.12,689.35,505.85,762.97,447.86,303.32,299.23,163.95,302.96
BJ-0101714,Matthew,Leon,smithmarissa@example.net,4517097247,1006,Business,2018-08-28,276285.65,294,939.75,2026-01-04,61785.77,27369.85,33614.01,18476.34,24749.88,32793.59,38339.28,25881.01,15869.08,8306.64,9305.53,17245.47
BJ-0101715,Keith,Brown,brittneywashington@example.com,001-839-585-2381x82893,1005,Club,2022-06-08,10159.11,26,390.73,2026-01-03,2240.06,863.63,1130.0,605.94,810.11,1350.32,1366.75,875.16,641.14,422.54,272.92,410.72
